L_CR_1h_10kWh,L_CR_1h_20kWh,L_CR_1h_30kWh,L_CR_1h_40kWh,L_CR_1h_50kWh,L_CR_1h_5kWh
267.75,554.4,897.75,1083.6,1417.5,173.25
342.2,696,957,1206.4,1740,145
306.835,681.23,793.83,1216.08,1548.25,152.01
249.48,629.37,995.085,1009.26,1289.925,170.1
304.98,609.96,1004.64,1124.24,1808.95,176.41
365.2,650.72,1115.52,1593.6,1992,177.62
368.48,721.92,992.64,1488.96,1748.4,214.32
333.625,730.05,1047.975,1365.9,2276.5,233.5375
472.53,804.13,1454.895,1425.88,2113.95,201.0325
491.7,831.42,1595.79,1770.12,2369.1,257.025
477.75,900.9,1569.75,2129.4,2593.5,225.225
489.84,923.16,1299.96,2260.8,2802.45,202.53
525.42,1099.49,1736.805,1731.94,2602.775,257.845
483.07,975.52,1252.23,2213.68,2579.5,201.67
503.25,942.45,1207.8,2141.1,2013,224.175
483.105,1038.45,1476.405,1571.22,2257.5,205.4325
509.58,1019.16,1180.08,1966.8,2033.85,194.445
449.82,864.36,1428.84,2028.6,2028.6,233.73
385.475,970.49,1278.87,1741.44,2403.55,197.2725
445.05,969.22,1706.025,2334.04,2744.475,262.085
520.46,1129.3,1620.3,2140.76,2405.9,252.865
405.61,1026.97,1190.94,1622.44,2330.1,248.1125
398.84,897.39,1208.025,1810.12,1994.2,214.76
376.595,614.99,1005.405,1188.52,1485.65,193.48
337.05,535.5,878.85,1335.6,1842.75,144.9
301.6,614.8,1000.5,1078.8,1696.5,158.05
258.98,540.48,979.62,1249.86,1463.8,142.1575
269.325,493.29,969.57,1292.76,1658.475,123.3225
284.05,699.66,771.42,1435.2,1435.2,127.075
361.88,803.44,926.28,1261.6,1958.8,180.94
447.44,729.44,1263.36,1564.16,1861.2,221.84
392.5,934.15,1083.3,1444.4,2256.875,192.325
484.965,953.35,1094.28,1740.9,2404.1,201.0325
487.23,1081.74,1622.61,2074.08,2056.2,203.385
500.5,910,1474.2,2202.2,2024.75,222.95
414.48,932.58,1511.91,1639.08,2378.55,214.305
583.8,963.27,1590.855,1926.54,2456.825,289.4675
497.14,853.58,1392.93,1876,2016.7,253.26
512.4,951.6,1550.925,1756.8,2470.5,201.3
428.925,1092.63,1557.675,2167.2,1964.025,200.9175
420.18,831.42,1622.61,2109.84,2056.2,270.435
511.56,829.08,1217.16,1993.32,2227.05,196.245
439.895,897.93,1306.08,1868.42,2494.25,210.8775
568.675,899.99,1409.325,2314.26,2571.4,299.1725
481.18,1178.4,1355.16,2022.92,2798.7,260.23
466.02,871.63,1242.72,1708.74,1963.325,209.2775
356.655,805.35,1185.015,1303.9,1879.15,226.265
335.135,794.65,1109.055,1603.12,2038.45,176.205
365.4,749.7,1086.75,1209.6,1905.75,171.675
336.4,574.2,809.1,1078.8,1595,149.35
270.24,501.07,920.505,1238.6,1618.625,136.5275
243.81,555.66,1029.105,1213.38,1573.425,136.08
325.91,663.78,834.21,1184.04,1390.35,170.43
292.16,670.64,1115.52,1128.8,2008.6,151.06
439.92,812.16,1105.44,1639.36,2218.4,197.4
376.8,745.75,1283.475,1617.1,2041,204.1
501.545,1003.09,1255.935,1475.62,2279.75,176.1625
379.95,947.64,1528.74,1770.12,2145.6,241.38
468.65,864.5,1542.45,1856.4,2661.75,247.975
555.78,970.26,1285.83,2072.4,2614.05,273.18
428.12,1070.3,1576.26,1946,2237.9,257.845
487.76,1050.56,1547.7,1744.68,2298.1,264.985
411.75,786.9,1372.5,2031.3,2767.875,260.775
424.41,1065.54,1625.4,1914.36,2370.375,273.1575
406.77,983.4,1501.92,1698.6,2100.9,189.975
485.1,926.1,1468.53,1887.48,2271.15,231.525
548.735,1070.26,1578.18,1705.16,2426.225,215.4125
534.06,998.89,1349.985,2195.58,2324.15,252.195
417.35,972.18,1296.24,1826.52,2184.95,289.69
487.595,819.85,1346.28,1812.3,2049.625,209.2775
391.17,690.3,1069.965,1487.98,1821.625,230.1
418.055,780.83,1202.34,1534.02,1831.15,196.935
270.9,592.2,803.25,1146.6,1842.75,137.025
252.3,626.4,817.8,1287.6,1435.5,137.75
287.13,540.48,878.28,1047.18,1210.45,147.7875
340.2,640.71,731.43,1292.76,1332.45,158.76
352.82,645.84,861.12,1088.36,1390.35,156.975
328.68,571.04,966.12,1407.68,1909,169.32
417.36,909.92,981.36,1639.36,2143.2,206.8
474.925,887.05,1212.825,1444.4,2276.5,166.8125
414.5,787.55,1293.24,1541.94,2300.475,232.12
455.94,1028.1,1180.08,1913.16,2614.95,219.03
477.75,891.8,1446.9,1965.6,2502.5,261.625
532.23,810.12,1215.18,2072.4,2778.9,240.21
496.23,875.7,1620.045,1673.56,2505.475,267.575
440.86,1069.32,1195.95,2082.36,2274.65,264.985
393.45,1033.95,1605.825,2141.1,2584.875,263.0625
419.895,1074.57,1327.41,1824.06,2438.1,205.4325
455.94,768.84,1408.05,2163.48,2503.2,189.975
467.46,811.44,1124.55,1658.16,2094.75,205.065
494.315,780.02,1346.895,1904.7,2675.65,219.9475
440.105,1058.23,1453.83,2116.46,2200.525,234.8875
569.56,1070.38,1458.27,1689.04,2455,243.045
427.185,880.26,1359.225,2002.16,2092.775,207.12
456.365,874.38,1392.105,1426.62,1898.325,178.3275
414.6,691,1005.405,1561.66,1848.425,148.565
374.85,642.6,1067.85,1234.8,1732.5,141.75
350.9,585.8,957,1044,1479,129.05
284.315,619.3,793.83,1238.6,1506.025,128.0825
309.015,498.96,799.47,1349.46,1630.125,146.0025
296.01,633.88,977.73,1351.48,1509.95,156.975
298.8,737.04,1145.4,1328,1909,167.66
372.24,639.2,1240.8,1549.12,2086.8,180.48
467.075,737.9,1401.225,1695.6,1785.875,237.4625
356.47,903.61,1305.675,1475.62,1989.6,238.3375
522.99,974.46,1488.51,1841.64,2659.65,257.025
546,855.4,1214.85,1892.8,2297.75,234.325
513.39,970.26,1695.6,1695.6,2237.25,228.435
491.365,1109.22,1605.45,1946,2383.85,277.305
548.73,1134.98,1350.72,2026.08,2298.1,276.71
452.925,905.85,1523.475,1628.7,2241.75,194.4375
451.5,1020.39,1340.955,1535.1,1986.6,198.66
491.7,894,1568.97,1716.48,2637.3,227.97
480.69,829.08,1230.39,1816.92,2381.4,266.805
448.965,816.3,1278.87,1741.44,2584.95,269.8325
519.225,1157.13,1260.975,2294.48,2818.65,212.635
466.45,1139.12,1738.14,1767.6,2675.95,216.04
414.24,1018.34,1255.665,1829.56,2610.575,196.3325
352.82,659.62,1231.035,1503.32,2224.3,182.1625
331.68,594.26,1036.5,1257.62,1727.5,158.93
280.35,611.1,1020.6,1423.8,1575,173.25
246.5,684.4,835.2,1102,1537,171.1
289.945,613.67,869.835,957.1,1280.825,149.195
249.48,663.39,765.45,1168.02,1374.975,146.0025
358.8,657.8,807.3,1160.12,1390.35,137.54
298.8,564.4,976.08,1341.28,1510.6,177.62
349.68,849.76,1229.52,1458.88,1729.6,163.56
459.225,800.7,1224.6,1632.8,1962.5,217.8375
389.63,920.19,1218.63,1691.16,2176.125,238.3375
379.95,813.54,1381.23,2038.32,2235,214.56
436.8,928.2,1214.85,2111.2,2093,200.2
428.61,1073.88,1243.44,1695.6,2566.95,244.92
574.07,836.78,1678.425,2004.38,2067.625,294.3325
511.21,947.38,1308.51,1932.28,2251.2,239.19
549,814.35,1619.55,1610.4,2264.625,269.925
492.135,1038.45,1381.59,1860.18,2122.05,228.0075
540.87,822.48,1260.54,1877.4,2637.3,189.975
533.61,811.44,1177.47,2081.52,2491.65,266.805
448.965,1079.33,1428.525,1632.6,2652.975,251.6925
543.95,870.32,1720.86,1958.22,2719.75,234.8875
520.46,991.82,1369.89,2258.6,2798.7,230.77
478.965,914.78,1372.17,1743.26,2243.8,228.695
444.86,897.39,1127.49,1641.38,1706.575,199.42
400.78,614.99,1067.595,1326.72,1468.375,196.935
274.05,541.8,1124.55,1285.2,1701,174.825
278.4,684.4,826.5,1171.6,1319.5,131.95
318.095,484.18,912.06,1069.7,1520.1,129.49
243.81,680.4,731.43,1179.36,1275.75,168.6825
328.9,508.3,1013.61,1196,1509.95,133.055
325.36,796.8,936.24,1527.2,1759.6,192.56
436.16,654.24,1342.32,1789.76,1598,159.8
345.4,855.65,1424.775,1632.8,1766.25,209.9875
364.76,853.87,1492.2,1740.9,1948.15,176.1625
469.35,983.4,1515.33,1591.32,2525.55,221.265
386.75,1028.3,1515.15,1583.4,2639,200.2
569.91,942,1413,1827.48,2543.4,242.565
540.015,895.16,1517.88,2023.84,2359.525,209.195
501.83,966.14,1238.16,1819.72,2720.2,267.33
521.55,850.95,1427.4,2067.9,1944.375,260.775
437.955,1011.36,1489.95,2040.78,2347.8,212.205
393.36,822.48,1595.79,1627.08,2547.9,194.445
515.97,1049.58,1574.37,2063.88,2381.4,240.345
507.92,1052.12,1401.315,1850.28,2199.475,272.1
588.455,1058.23,1290.645,2373.6,2521.95,232.415
564.65,1011.46,1517.19,2081.84,2381.35,213.585
440.13,906.15,1268.61,2071.2,2567.425,245.955
421.85,659.62,1323.075,1794.78,2128.425,224.3475
317.86,746.28,1077.96,1271.44,2073,209.0275
349.65,730.8,982.8,1373.4,1527.75,144.9
298.7,522,835.2,1102,1725.5,129.05
258.98,675.6,962.73,1272.38,1689,156.2325
289.17,623.7,765.45,1077.3,1658.475,121.905
325.91,627.9,1049.49,1016.6,1450.15,164.45
365.2,644.08,926.28,1394.4,1792.8,174.3
406.08,894.88,1015.2,1639.36,1598,210.56
443.525,737.9,1142.175,1334.5,2217.625,204.1
352.325,779.26,1504.635,1989.6,2093.225,215.54
473.82,920.82,1408.05,1788,2637.3,263.73
509.6,782.6,1419.6,1565.2,2252.25,273
569.91,951.42,1455.39,1884,2307.9,214.305
471.905,973,1298.955,2296.28,2529.8,272.44
515.9,928.62,1575.84,1876,2321.55,222.775
484.95,860.1,1427.4,1555.5,1944.375,265.35
519.225,921.06,1571.22,2149.14,2528.4,216.72
478.29,920.82,1394.64,1752.24,2190.3,216.795
427.77,784.98,1124.55,1869.84,2116.8,249.165
390.01,1015.84,1523.76,2086.1,2154.125,229.0175
539.005,880.21,1602.18,2116.46,2126.35,289.2825
417.35,1119.48,1738.14,1865.8,2160.4,208.675
396.98,1035.6,1255.665,1639.7,2222.225,192.0175
414.18,751.66,1380.6,1672.06,1917.5,195.585
376.595,601.17,1057.23,1382,1865.7,165.84
374.85,623.7,916.65,1159.2,1827,174.825
321.9,504.6,878.7,1020.8,1392,146.45
306.835,653.08,1021.845,990.88,1604.55,129.49
277.83,498.96,944.055,1360.8,1573.425,170.1
328.9,562.12,1049.49,1387.36,1375.4,159.965
335.32,604.24,1065.72,1261.6,2008.6,177.62
376,797.12,1060.32,1774.72,1936.4,186.12
392.5,800.7,1118.625,1350.2,2099.875,192.325
356.47,895.32,1193.76,1873.54,1823.8,180.3075
509.58,956.58,1153.26,1877.4,1966.8,257.025
423.15,955.5,1255.8,2147.6,1979.25,236.6
400.35,838.38,1285.83,2128.92,2284.35,200.175
496.23,973,1532.475,1926.54,2140.6,233.52
417.41,834.82,1688.4,1707.16,2626.4,276.71
489.525,960.75,1496.025,1903.2,2767.875,247.05
451.5,893.97,1435.77,1878.24,1918.875,239.295
415.71,840.36,1595.79,1716.48,2391.45,230.205
449.82,952.56,1336.23,1887.48,2116.8,244.755
548.735,798.16,1238.055,1886.56,2018.075,247.1575
553.84,1058.23,1320.315,1740.64,2991.725,276.92
466.45,1060.56,1679.22,1728.32,2307.7,225.86
466.02,992.45,1501.62,1536.14,1941.75,198.49
402.675,682.63,1000.935,1733.42,1649.05,185.9975
352.41,718.64,953.58,1520.2,1537.475,181.3875
362.25,749.7,831.6,1524.6,1653.75,179.55
252.3,522,748.2,1102,1464.5,126.15
292.76,619.3,979.62,1261.12,1463.8,133.7125
280.665,601.02,961.065,1145.34,1601.775,123.3225
296.01,592.02,1058.46,1219.92,1644.5,134.55
395.08,657.36,1135.44,1474.08,2008.6,162.68
436.16,706.88,1003.92,1338.56,2237.2,176.72
427.825,690.8,1047.975,1711.3,2256.875,202.1375
426.935,928.48,1268.37,1939.86,2072.5,180.3075
447,831.42,1488.51,1662.84,2279.7,212.325
423.15,1101.1,1160.25,2074.8,2525.25,275.275
475.71,1007.94,1356.48,2147.76,2661.15,273.18
432.985,953.54,1284.36,1946,2943.325,262.71
534.66,900.48,1407,2176.16,2767.1,250.915
480.375,933.3,1496.025,1701.9,2013,260.775
451.5,921.06,1598.31,1715.7,2189.775,200.9175
429.12,885.06,1542.15,2091.96,1989.15,257.025
498.33,1067.22,1256.85,1887.48,2227.05,255.78
512.455,1033.98,1618.995,2176.8,1950.05,229.0175
445.05,840.65,1676.355,2393.38,2521.95,249.7225
471.36,1188.22,1384.62,1905.08,2234.05,228.315
504.855,932.04,1514.565,2036.68,1898.6,239.4825
406.51,805.35,1288.56,1365.26,1649.05,203.255
321.315,780.83,1212.705,1437.28,1537.475,179.66
296.1,573.3,803.25,1436.4,1496.25,187.425
281.3,667,1000.5,1171.6,1348.5,129.05
247.72,529.22,954.285,1035.92,1534.175,157.64
263.655,527.31,850.5,1134,1233.225,120.4875
284.05,586.04,1022.58,1196,1480.05,180.895
378.48,657.36,1035.84,1341.28,1460.8,151.06
409.84,902.4,1060.32,1699.52,1710.8,223.72
400.35,761.45,1036.2,1381.6,1766.25,237.4625
418.645,911.9,1069.41,1923.28,2051.775,217.6125
415.71,858.24,1595.79,1841.64,2570.25,212.325
423.15,846.3,1515.15,1565.2,2024.75,247.975
442.74,1055.04,1695.6,2147.76,2826,242.565
535.15,943.81,1474.095,2276.82,2700.075,279.7375
483.07,938,1210.02,1763.44,2415.35,225.12
535.275,887.55,1619.55,1976.4,2310.375,201.3
474.075,975.24,1395.135,1824.06,2709,266.385
379.95,777.78,1421.46,1984.68,1922.1,194.445
418.95,943.74,1455.3,1517.04,2646,198.45
430.825,943.28,1482.945,2013.54,2018.075,204.075
593.4,880.21,1364.82,1938.44,2596.125,276.92
456.63,972.18,1517.19,1708.68,2872.35,233.225
431.5,863,1436.895,1898.6,2545.85,213.5925
379.665,690.3,1035.45,1487.98,1975.025,201.3375
321.315,691,963.945,1202.34,2021.175,198.6625
315,554.4,1011.15,1499.4,1543.5,151.2
345.1,539.4,783,997.6,1682,153.7
247.72,675.6,717.825,1294.9,1477.875,154.825
274.995,527.31,978.075,1077.3,1658.475,155.925
322.92,556.14,1022.58,1219.92,1599.65,162.955
358.56,756.96,856.56,1314.72,1427.6,180.94
342.16,782.08,1331.04,1714.56,2049.2,169.2
471,761.45,1095.075,1538.6,2276.5,206.0625
451.805,820.71,1442.46,1691.16,2134.675,192.7425
514.05,1081.74,1180.08,2056.2,2100.9,252.555
400.4,1101.1,1542.45,1856.4,2525.25,257.075
508.68,819.54,1511.91,1921.68,2661.15,235.5
447.58,1080.03,1298.955,1770.86,2821.7,233.52
398.65,1116.22,1224.09,2213.68,2720.2,241.535
507.825,942.45,1537.2,2159.4,2493.375,219.6
406.35,993.3,1625.4,2058.84,2663.85,230.265
384.42,831.42,1501.92,1680.72,2458.5,236.91
414.54,926.1,1574.37,1852.2,1874.25,253.575
530.595,897.93,1224.45,1777.72,2448.9,258.495
598.345,1058.23,1661.52,1997.78,2670.3,264.5575
417.35,1099.84,1340.43,2140.76,2970.55,267.595
384.035,957.93,1436.895,1605.18,2416.4,254.585
383.5,667.29,1173.51,1840.8,1898.325,222.43
297.13,718.64,1233.435,1368.18,1485.65,148.565
277.2,730.8,850.5,1323,1764,162.225
339.3,667,1000.5,1345.6,1696.5,126.15
261.795,630.56,852.945,1148.52,1280.825,147.7875
260.82,657.72,850.5,997.92,1261.575,143.1675
301.99,711.62,852.15,1124.24,1509.95,173.42
315.4,703.84,856.56,1460.8,1444.2,175.96
391.04,706.88,1015.2,1714.56,2049.2,197.4
427.825,706.5,1036.2,1758.4,1844.75,225.6875
397.92,829,1454.895,1757.48,2507.725,209.3225
491.7,768.84,1166.67,2127.72,2078.55,196.68
550.55,937.3,1365,2111.2,1956.5,209.3
560.49,1017.36,1596.69,1978.2,2661.15,280.245
578.935,1070.3,1678.425,1984.92,2651.425,223.79
459.62,862.96,1407,1969.8,2345,264.985
439.2,786.9,1235.25,1994.7,2493.375,226.4625
478.59,993.3,1327.41,2131.08,2438.1,232.5225
438.06,1045.98,1515.33,1537.68,2235,230.205
454.23,811.44,1323,1552.32,2094.75,205.065
444.43,1070.26,1632.6,2086.1,2018.075,229.0175
489.555,850.54,1453.83,1938.44,2793.925,229.9425
436.99,1148.94,1443.54,2238.96,2455,235.68
461.705,750.81,1203.885,1656.96,1920.175,217.9075
371.995,866.71,1277.055,1702.74,2166.775,199.42
362.775,663.36,1191.975,1451.1,2073,203.845
343.35,655.2,907.2,1071,1858.5,182.7
266.8,568.4,974.4,1078.8,1348.5,158.05
332.17,574.26,886.725,1171.04,1604.55,137.935
255.15,527.31,824.985,1077.3,1233.225,140.3325
299,598,834.21,1327.56,1794,165.945
391.76,650.72,936.24,1221.76,1693.2,177.62
338.4,639.2,1184.4,1488.96,1635.6,169.2
427.825,698.65,1153.95,1601.4,1884,170.7375
418.645,878.74,1367.85,1724.32,1823.8,192.7425
411.24,956.58,1528.74,1966.8,2257.35,234.675
518.7,1055.6,1228.5,2020.2,2639,216.125
405.06,894.9,1285.83,2110.08,2826,233.145
496.23,875.7,1474.095,2043.3,2237.9,231.0875
440.86,881.72,1618.05,1894.76,2110.5,267.33
457.5,960.75,1441.125,2141.1,2104.5,260.775
433.44,993.3,1449.315,1932.42,2280.075,207.69
442.53,992.34,1408.05,1591.32,2123.25,219.03
445.41,917.28,1428.84,1922.76,1940.4,249.165
476.175,1070.26,1605.39,1814,2471.575,235.82
479.665,1058.23,1438.995,2334.04,2818.65,249.7225
525.37,1040.92,1590.84,1787.24,2307.7,267.595
444.445,776.7,1514.565,1812.3,2222.225,258.9
406.51,728.65,1035.45,1656.72,1706.575,195.585
328.225,663.36,953.58,1395.82,1502.925,165.84
349.65,592.2,1105.65,1335.6,1354.5,157.5
266.8,539.4,922.2,1345.6,1392,171.1
244.905,540.48,743.16,1351.2,1337.125,157.64
277.83,515.97,944.055,1236.06,1289.925,146.0025
299,609.96,1040.52,1124.24,1495,164.45
338.64,803.44,996,1474.08,1411,159.36
402.32,834.72,1331.04,1488.96,1654.4,203.04
419.975,894.9,1377.675,1774.1,1727,225.6875
464.24,704.65,1430.025,1774.06,1865.25,184.4525
522.99,894,1542.15,1823.76,2704.35,221.265
546,809.9,1324.05,1983.8,2411.5,236.6
499.26,942,1201.05,1978.2,2072.4,209.595
452.445,904.89,1751.4,2218.44,2286.55,214.06
558.11,806.68,1505.49,1632.12,2016.7,208.705
512.4,1107.15,1303.875,2086.2,2310.375,235.6125
514.71,966.21,1273.23,1715.7,2054.325,198.66
393.36,849.3,1595.79,1948.92,2011.5,196.68
374.85,996.66,1203.93,1799.28,2138.85,238.14
485.245,1052.12,1387.71,1904.7,2267.5,206.3425
534.06,899.99,1438.995,1681.3,2200.525,237.36
451.72,1090.02,1708.68,1885.44,2356.8,228.315
461.705,906.15,1190.94,1743.26,2222.225,196.3325
429.52,690.3,1173.51,1626.04,1725.75,212.8425
414.6,608.08,995.04,1354.36,1485.65,200.39
330.75,730.8,850.5,1134,1354.5,190.575
249.4,638,922.2,1229.6,1392,159.5
315.28,540.48,751.605,1351.2,1689,160.455
277.83,567,995.085,1099.98,1346.625,127.575
269.1,592.02,905.97,1327.56,1764.1,165.945
398.4,624.16,1165.32,1553.76,1942.2,147.74
451.2,872.32,1342.32,1624.32,2256,186.12
408.2,910.6,1389.45,1774.1,1687.75,225.6875
356.47,845.58,1355.415,1873.54,1865.25,232.12
518.52,795.66,1448.28,1716.48,1989.15,198.915
495.95,819,1501.5,1929.2,2730,261.625
438.03,894.9,1568.43,1752.12,2048.85,233.145
564.34,992.46,1765.995,2198.98,2943.325,214.06
440.86,862.96,1463.28,2044.84,2673.3,279.055
452.925,786.9,1647,1921.5,2310.375,240.1875
546.315,1047.48,1368.045,1661.52,2483.25,243.81
415.71,768.84,1501.92,2163.48,2659.65,205.62
524.79,811.44,1362.69,1993.32,2535.75,244.755
435.36,988.63,1618.995,1850.28,2267.5,195.005
553.84,969.22,1780.2,1898.88,2917.55,244.7775
525.37,903.44,1605.57,2042.56,2823.25,262.685
431.5,1001.08,1255.665,1570.66,2286.95,239.4825
348.985,751.66,1380.6,1672.06,1955.85,226.265
411.145,691,984.675,1229.98,1710.225,162.385
289.8,535.5,850.5,1348.2,1701,165.375
350.9,649.6,783,1032.4,1609.5,129.05
337.8,551.74,954.285,1137.26,1689,142.1575
343.035,652.05,807.975,1077.3,1204.875,128.9925
343.85,508.3,825.24,1303.64,1450.15,168.935
332,710.48,946.2,1487.36,1510.6,167.66
364.72,849.76,1342.32,1759.68,1710.8,165.44
435.675,887.05,1095.075,1679.9,1707.375,237.4625
431.08,870.45,1231.065,1707.74,2072.5,217.6125
393.36,1045.98,1153.26,1537.68,2033.85,205.62
409.5,910,1242.15,1692.6,2070.25,241.15
461.58,970.26,1285.83,1827.48,2849.55,202.53
544.88,914.62,1532.475,2335.2,2164.925,277.305
483.07,872.34,1280.37,1725.92,2251.2,201.67
480.375,988.2,1454.85,2049.6,2562,242.475
537.285,785.61,1191.96,1553.16,2054.325,198.66
447,768.84,1300.77,1752.24,2570.25,210.09
423.36,1040.76,1455.3,1922.76,2006.55,194.04
507.92,1024.91,1401.315,2140.52,2267.5,235.82
494.5,1117.57,1587.345,1918.66,2571.4,267.03
525.37,982,1502.46,1669.4,2675.95,238.135
513.485,1001.08,1242.72,1743.26,2524.275,217.9075
364.325,751.66,1046.955,1395.94,2243.475,185.9975
418.055,739.37,1181.61,1506.38,2038.45,174.4775
280.35,711.9,1115.1,1348.2,1716.75,140.175
272.6,667,983.1,1368.8,1377.5,124.7
275.87,602.41,810.72,1216.08,1506.025,136.5275
314.685,646.38,841.995,1349.46,1545.075,137.4975
296.01,574.08,1004.64,1351.48,1569.75,149.5
302.12,657.36,866.52,1553.76,1560.4,146.08
338.4,887.36,1331.04,1338.56,2068,178.6
431.75,730.05,1036.2,1774.1,1942.875,198.2125
472.53,862.16,1168.89,1740.9,2134.675,240.41
442.53,1045.98,1287.36,2002.56,2637.3,201.15
414.05,809.9,1460.55,1692.6,2184,245.7
546.36,951.42,1582.56,2185.44,2425.65,211.95
447.58,963.27,1342.74,2101.68,2116.275,252.98
501.83,1050.56,1378.86,2044.84,2204.3,213.395
498.675,933.3,1207.8,1903.2,1990.125,224.175
397.32,1065.54,1340.955,2094.96,2528.4,237.0375
379.95,902.94,1595.79,1662.84,2704.35,203.385
529.2,1067.22,1375.92,1640.52,2006.55,218.295
489.78,1033.98,1306.08,1705.16,2698.325,240.355
435.16,949.44,1795.035,2373.6,2423.05,271.975
554.83,932.9,1605.57,2022.92,2675.95,225.86
448.76,759.44,1488.675,1795.04,2222.225,204.9625
398.84,736.32,1162.005,1718.08,1936.675,162.9875
310.95,739.37,1171.245,1464.92,1969.35,203.845
378,642.6,850.5,1411.2,1417.5,176.4
327.7,620.6,896.1,1218,1638.5,146.45
337.8,596.78,819.165,990.88,1703.075,128.0825
314.685,640.71,867.51,1009.26,1332.45,167.265
322.92,699.66,914.94,1184.04,1704.3,167.44
298.8,790.16,1205.16,1261.6,1444.2,182.6
376,676.8,1218.24,1774.72,1880,206.8
404.275,887.05,1212.825,1664.2,1884,209.9875
455.95,986.51,1355.415,1459.04,1885.975,205.1775
514.05,965.52,1193.49,2091.96,2592.6,252.555
500.5,928.2,1378.65,2111.2,2616.25,222.95
551.07,857.22,1342.35,1639.08,2331.45,284.955
525.42,1060.57,1298.955,1809.78,2335.2,228.655
422.1,1134.98,1491.42,1707.16,2626.4,239.19
448.35,786.9,1523.475,1720.2,2104.5,219.6
446.985,1029.42,1273.23,2113.02,2709,264.1275
397.83,920.82,1448.28,1519.8,2614.95,219.03
498.33,899.64,1574.37,2063.88,2425.5,213.885
498.85,1052.12,1224.45,2067.96,2539.6,265.2975
454.94,1058.23,1720.86,1997.78,2719.75,220.0525
451.72,1109.66,1428.81,1787.24,2626.85,265.14
366.775,966.56,1423.95,1950.38,1877.025,261.0575
375.83,836.03,1357.59,1441.96,1725.75,214.76
348.955,642.63,1036.5,1603.12,1934.8,172.75
359.1,636.3,954.45,1474.2,1779.75,144.9
258.1,580,930.9,1276,1421,175.45
289.945,484.18,726.27,1216.08,1491.95,132.305
309.015,561.33,978.075,1111.32,1545.075,167.265
343.85,508.3,977.73,1375.4,1764.1,168.935
295.48,770.24,1065.72,1434.24,1610.2,174.3
424.88,729.44,1184.4,1609.28,1823.6,197.4
349.325,863.5,1330.575,1617.1,1962.5,235.5
352.325,746.1,1156.455,1707.74,2134.675,205.1775
473.82,795.66,1528.74,1770.12,2100.9,230.205
441.35,837.2,1214.85,1929.2,2093,218.4
480.42,1102.14,1299.96,2091.24,2708.25,204.885
432.985,1118.95,1240.575,1868.16,2554.125,211.6275
520.59,1069.32,1618.05,1613.36,2462.25,236.845
448.35,805.2,1550.925,2159.4,2218.875,247.05
